district,gender,race,major_award_count,allegation_count,sustained_count,unsustained_count,birth_year
18,M,White,0,0,0,0,1924
13,M,White,0,0,0,0,1935
6,F,White,0,0,0,0,1941
18,M,White,0,1,1,0,1943
25,M,White,0,8,5,2,1942
6,M,Hispanic,1,47,0,14,1975
21,M,Black,0,6,1,3,1942
10,M,White,1,8,0,6,1961
10,M,White,1,4,2,1,1941
10,M,White,1,5,1,3,1941
23,M,White,0,68,4,22,1948
3,M,Black,0,3,1,2,1947
19,M,White,0,10,1,6,1949
8,M,Hispanic,0,15,1,10,1949
7,M,Black,0,29,10,10,1971
12,M,Hispanic,0,39,4,24,1976
2,F,Black,0,23,6,10,1948
8,M,White,0,14,1,10,1947
11,M,White,0,1,0,0,1977
6,M,Black,0,18,6,8,1952
2,F,Black,0,29,6,15,1958
2,F,Black,0,27,11,5,1962
5,F,Black,0,12,2,6,1953
16,M,White,0,30,4,9,1978
7,M,Black,0,13,1,11,1957
15,F,Black,0,7,4,2,1955
1,M,Black,0,14,4,5,1953
15,M,Hispanic,0,18,2,6,1975
8,M,White,0,43,2,27,1948
6,M,Black,0,27,8,13,1962
16,M,White,0,8,2,5,1947
11,M,Black,0,17,2,2,1975
5,M,Black,0,8,1,1,1972
21,M,Black,0,18,5,8,1953
19,M,Hispanic,0,6,1,1,1981
2,F,Black,0,7,1,2,1951
6,F,White,0,18,1,5,1975
23,M,White,0,24,1,13,1952
22,M,White,0,18,3,12,1960
2,F,Black,0,7,4,2,1962
9,M,White,0,2,1,0,1931
14,M,Hispanic,0,35,4,22,1955
15,M,White,0,18,1,4,1977
21,F,Black,0,1,1,0,1976
20,M,White,0,6,2,2,1968
3,F,Black,0,6,2,1,1955
24,M,White,0,25,1,17,1952
22,M,Black,0,7,2,2,1968
1,M,Black,0,32,8,11,1958
19,M,Hispanic,0,7,1,3,1962
2,M,Black,0,28,4,17,1963
18,M,White,0,7,1,4,1952
12,M,Hispanic,0,10,3,3,1952
20,M,Hispanic,0,20,1,10,1966
8,F,Black,0,1,0,0,1981
1,M,White,0,4,0,3,1958
1,M,White,0,12,2,8,1953
3,M,Black,0,1,1,0,1948
9,M,White,0,2,1,0,1930
21,M,Black,0,3,1,0,1961
21,M,White,0,1,1,0,1939
4,M,White,0,1,0,0,1943
16,M,White,0,2,0,1,1943
8,M,White,0,15,1,10,1936
11,M,White,0,1,1,0,1946
19,M,White,0,2,0,0,1947
25,M,White,0,1,1,0,1980
2,M,Hispanic,0,2,1,1,1944
7,M,Hispanic,0,4,1,2,1949
1,M,White,0,1,0,0,1943
2,M,Black,0,1,1,0,1953
5,M,White,0,3,0,3,1945
2,M,Black,0,9,3,5,1953
9,M,White,0,1,0,1,1958
17,M,White,0,11,1,7,1939
13,M,White,0,3,0,2,1951
8,M,White,0,3,0,2,1944
16,M,White,1,19,0,8,1960
18,M,Black,0,5,1,3,1947
23,M,Black,0,5,1,3,1946
25,M,White,0,33,4,21,1945
11,F,White,0,4,0,4,1947
16,F,White,0,6,0,3,1961
4,M,White,1,6,1,5,1948
25,M,White,0,4,1,2,1954
19,M,Hispanic,0,17,0,8,1960
3,M,Hispanic,0,3,0,1,1973
10,M,Hispanic,1,14,0,4,1973
14,M,White,0,12,4,0,1974
22,M,White,0,1,0,1,1944
25,M,Hispanic,0,11,1,6,1961
4,M,Hispanic,1,17,0,11,1952
8,F,Hispanic,0,24,1,11,1968
8,M,White,1,30,0,10,1982
11,M,Hispanic,0,4,0,2,1976
18,M,Black,0,13,1,8,1952
24,M,Hispanic,0,6,0,2,1946
20,M,White,0,10,0,7,1950
1,M,Black,1,7,1,1,1947
5,F,Black,0,40,16,17,1959
5,M,Black,0,13,4,5,1967
18,M,White,0,30,6,19,1951
16,M,Hispanic,0,16,1,11,1955
8,M,Hispanic,0,33,1,18,1949
13,F,White,0,14,2,4,1962
6,M,Black,0,5,0,3,1950
14,M,White,0,15,1,3,1949
1,M,White,0,7,0,2,1950
10,M,White,1,5,1,4,1955
20,M,White,0,61,9,30,1956
8,M,White,0,18,1,13,1953
10,F,Hispanic,0,17,0,5,1979
5,F,Black,0,24,3,13,1964
2,M,Black,0,6,0,3,1953
16,M,White,0,16,2,7,1954
17,M,White,0,13,0,8,1951
1,M,Black,0,8,0,2,1951
4,M,Black,0,11,2,5,1950
6,M,Black,0,56,10,36,1951
19,M,Asian/Pacific,0,18,3,5,1953
11,M,Hispanic,0,15,1,3,1971
2,F,Black,0,12,1,8,1961
5,M,Black,0,14,1,7,1955
12,M,Hispanic,0,32,1,16,1964
15,M,Black,0,5,1,2,1945
15,M,White,0,3,2,0,1932
6,F,Black,1,6,1,1,1985
6,F,Black,0,16,5,4,1961
25,M,White,0,6,1,3,1946
10,M,Hispanic,1,3,3,0,1943
18,F,White,0,13,4,6,1945
11,M,Black,0,26,15,8,1939
12,M,Hispanic,0,5,0,3,1943
22,M,Black,0,16,4,5,1966
25,M,White,0,23,1,12,1962
17,F,Hispanic,0,3,3,0,1978
19,M,White,0,15,4,3,1964
18,M,Hispanic,0,28,3,11,1970
12,F,White,0,31,1,23,1953
17,F,White,1,1,0,0,1980
19,M,White,0,41,13,13,1950
11,M,White,0,4,0,0,1983
17,M,White,0,13,0,4,1957
15,M,White,0,1,0,0,1986
18,M,Black,0,38,14,19,1961
18,M,Black,0,11,1,4,1954
16,F,White,0,12,0,5,1962
10,M,White,1,10,0,7,1973
5,F,Black,0,5,1,1,1965
22,M,White,0,12,5,5,1934
3,M,Black,0,14,4,8,1947
23,M,Hispanic,0,16,3,8,1942
5,M,Black,0,15,2,7,1948
7,F,White,0,5,0,1,1972
14,M,Black,0,7,4,2,1946
24,F,White,0,11,2,3,1954
7,M,Black,0,9,2,2,1945
7,M,Black,0,3,2,1,1940
3,M,Black,0,74,3,52,1949
22,M,Black,0,22,8,12,1964
25,M,White,0,9,4,2,1950
5,M,Black,0,17,4,8,1961
3,M,Black,0,10,2,7,1960
7,F,Black,0,1,1,0,1986
15,M,Black,0,3,1,2,1942
16,M,White,0,30,2,21,1952
7,M,White,0,6,1,5,1951
6,F,Black,0,39,8,23,1967
21,M,Black,0,11,1,5,1948
25,M,White,0,4,1,1,1939
17,M,White,0,3,2,1,1948
8,M,White,0,25,3,14,1952
16,F,Hispanic,0,9,1,3,1959
15,M,Black,0,7,2,4,1941
22,M,Black,0,16,5,8,1951
17,M,Hispanic,0,16,3,10,1959
22,M,White,0,30,3,16,1947
22,M,Black,0,16,1,8,1954
20,M,White,0,10,2,2,1967
5,M,Black,0,15,4,8,1934
7,M,Hispanic,0,1,1,0,1970
3,M,Black,0,19,17,2,1942
15,F,White,0,10,3,5,1949
6,M,Black,0,1,1,0,1954
3,F,Black,0,5,1,3,1957
5,M,White,0,8,1,6,1943
6,M,Black,0,1,1,0,1949
6,M,Black,0,2,2,0,1944
1,M,Hispanic,0,9,1,6,1938
15,F,Black,0,1,1,0,1947
24,M,White,0,1,1,0,1933
3,M,Black,0,1,1,0,1949
4,M,Black,1,3,1,2,1949
2,M,Black,0,1,1,0,1937
11,M,White,0,1,0,1,1931
3,M,Black,0,9,2,5,1957
20,M,White,0,3,3,0,1943
24,F,Black,0,15,7,6,1953
1,M,Black,0,20,4,7,1946
16,F,White,0,1,1,0,1943
8,M,White,0,10,2,4,1943
1,M,White,0,7,1,6,1947
10,F,White,0,4,1,2,1941
21,M,Hispanic,0,9,2,5,1968
16,M,White,0,2,0,1,1939
7,F,Black,0,1,0,1,1954
14,M,Hispanic,0,9,3,5,1942
20,F,White,0,15,0,8,1952
6,F,Black,0,1,1,0,1954
18,M,Black,0,1,1,0,1952
16,M,White,0,7,4,1,1941
7,F,White,0,3,3,0,1951
16,M,White,0,2,2,0,1945
8,F,Black,0,25,6,16,1954
15,M,White,0,11,2,7,1947
9,M,White,0,1,1,0,1934
19,M,White,0,3,2,0,1940
20,M,White,0,4,1,3,1949
9,M,White,0,17,3,9,1964
11,M,Hispanic,0,3,2,1,1973
1,M,Black,0,11,5,4,1950
5,F,Black,0,5,1,1,1949
8,F,Black,0,22,3,11,1943
21,M,White,0,10,1,7,1966
12,M,White,0,1,1,0,1947
15,M,White,0,1,1,0,1968
20,F,White,0,12,1,4,1953
3,M,Black,0,13,4,6,1954
2,M,Black,0,10,3,5,1971
5,F,Black,0,11,2,3,1962
1,M,White,0,5,2,1,1964
16,M,White,0,20,1,11,1960
11,M,Black,0,1,1,0,1938
11,M,White,0,2,1,0,1961
13,M,White,0,1,1,0,1944
2,M,Black,0,3,0,2,1943
1,M,White,0,5,2,3,1951
19,M,White,0,4,1,1,1949
9,M,Hispanic,0,5,1,2,1951
13,M,White,0,5,1,3,1943
2,M,Black,0,5,3,2,1944
4,M,White,0,5,4,1,1950
3,M,Black,0,1,0,1,1931
12,M,White,0,4,2,2,1971
2,M,Black,0,7,5,2,1960
22,M,Black,0,3,1,1,1938
6,M,Black,0,23,4,11,1951
20,M,Black,0,20,2,14,1943
19,M,White,0,1,1,0,1947
5,M,White,0,8,2,6,1949
4,M,White,0,4,1,1,1949
11,F,Black,0,19,2,14,1950
17,M,White,0,6,1,5,1944
8,M,White,0,1,0,1,1930
6,M,Black,0,7,3,3,1962
4,M,White,0,3,0,3,1945
22,M,White,0,2,1,1,1946
4,M,Black,1,6,5,1,1940
18,M,Black,0,4,2,1,1936
18,M,White,0,2,1,0,1947
6,M,Black,0,1,1,0,1938
4,M,Black,1,1,1,0,1950
23,M,White,0,1,0,0,1935
22,M,Black,0,2,2,0,1953
12,M,White,0,4,2,2,1946
25,M,White,0,1,0,1,1933
20,M,Black,0,3,3,0,1950
6,M,White,0,1,1,0,1946
15,M,White,0,1,1,0,1941
18,M,White,0,11,1,10,1936
18,M,White,0,5,1,4,1943
4,M,White,1,1,1,0,1948
16,M,White,0,9,2,5,1950
4,M,White,1,11,1,9,1950
4,M,White,1,2,1,0,1947
7,F,White,2,9,1,2,1974
4,M,White,1,4,1,1,1943
22,F,White,0,8,1,5,1948
23,M,Hispanic,0,3,1,2,1940
10,M,Hispanic,1,22,2,10,1956
21,M,White,0,45,1,10,1971
20,M,White,0,21,2,8,1956
1,M,White,0,5,1,2,1949
9,M,White,0,14,1,9,1961
17,M,White,0,12,1,6,1944
24,M,White,0,25,1,14,1947
2,M,Black,1,20,3,7,1954
18,F,Black,1,20,1,7,1957
24,F,White,0,6,1,4,1953
24,M,Black,1,46,6,19,1963
7,M,Hispanic,2,23,3,3,1980
18,M,White,0,11,2,5,1947
18,M,Black,0,17,1,11,1951
4,M,White,1,18,2,13,1956
19,M,White,0,12,4,4,1949
20,M,White,0,25,8,11,1960
4,M,White,1,31,1,18,1960
25,F,White,0,28,4,16,1950
22,M,White,0,16,5,5,1958
4,M,Hispanic,1,33,2,24,1960
6,M,Black,0,25,3,9,1951
6,M,Black,0,27,4,13,1960
2,M,Black,0,35,3,25,1952
4,F,Black,1,8,2,2,1961
4,M,White,1,8,2,3,1945
4,M,Black,1,8,1,3,1944
18,M,Black,0,3,1,1,1943
25,M,Hispanic,0,3,2,1,1951
13,M,Hispanic,0,7,1,4,1962
10,M,White,1,8,5,2,1946
10,M,Hispanic,1,13,1,7,1957
16,F,Hispanic,0,11,2,1,1962
16,M,White,0,9,2,4,1972
6,M,White,0,38,2,20,1956
2,M,Black,0,23,2,13,1962
6,M,Black,1,17,1,9,1965
12,M,Hispanic,0,15,4,9,1956
5,F,Black,0,8,1,3,1954
6,M,Black,0,43,2,24,1950
4,F,Hispanic,1,23,2,13,1952
4,M,White,1,4,1,2,1947
10,F,Hispanic,1,12,4,5,1943
22,F,Black,1,11,1,1,1959
3,M,Black,0,27,7,14,1941
22,F,Black,0,10,1,5,1960
8,M,White,0,14,1,4,1959
7,M,Black,0,4,1,2,1937
24,M,White,0,5,1,2,1943
6,F,White,0,19,1,5,1957
6,M,Black,0,59,6,34,1945
4,M,White,0,14,1,1,1976
7,M,Black,0,29,4,18,1969
17,M,White,0,32,2,23,1961
10,F,White,0,3,1,1,1970
4,M,White,1,11,1,7,1945
4,M,White,1,3,2,1,1938
2,F,Black,0,34,6,18,1956
2,M,Black,0,11,1,2,1957
4,M,Hispanic,1,42,5,20,1960
4,M,White,1,14,3,8,1948
2,M,Black,0,7,2,3,1965
20,M,White,0,3,2,1,1939
25,M,White,0,16,1,7,1958
3,M,Black,0,20,4,11,1949
5,M,Black,0,21,4,14,1959
22,F,Black,0,3,1,1,1955
4,M,White,1,2,1,0,1947
18,M,Black,0,13,2,5,1955
4,M,White,0,31,4,19,1968
18,M,White,0,10,2,3,1938
19,M,Black,0,36,4,20,1957
25,M,White,0,22,2,13,1961
10,M,White,1,7,4,2,1948
22,F,Black,0,3,1,2,1956
5,F,Black,0,22,3,12,1960
2,M,White,1,21,1,12,1946
6,M,Black,0,19,5,9,1962
25,M,White,0,27,2,21,1949
16,M,White,0,9,1,6,1945
25,M,White,0,45,1,26,1960
6,M,Black,0,1,1,0,1938
22,M,White,1,47,1,24,1952
4,M,Black,1,11,2,5,1945
24,M,Black,0,5,2,3,1948
20,M,White,0,12,1,9,1951
25,M,White,0,23,2,17,1947
8,M,White,0,18,3,9,1955
7,M,Black,0,8,1,4,1954
24,M,White,0,4,1,1,1947
19,F,White,0,6,2,2,1947
17,M,White,0,18,3,11,1958
3,F,Black,0,18,1,13,1956
2,F,Black,0,6,1,3,1956
3,M,Black,0,11,4,3,1964
19,M,White,0,11,2,5,1955
16,M,White,0,9,1,7,1941
2,F,Black,0,10,4,4,1964
4,M,White,1,19,1,7,1950
25,M,White,0,25,1,9,1952
15,M,Black,0,26,1,22,1948
25,M,Hispanic,0,54,3,30,1965
10,M,Hispanic,1,27,1,15,1964
17,M,White,0,4,2,1,1934
18,M,White,0,13,2,8,1947
25,M,White,0,7,1,3,1957
25,M,White,0,16,2,7,1956
24,M,White,0,22,1,7,1949
22,M,White,0,39,2,25,1960
11,M,Black,0,38,9,19,1953
14,M,Hispanic,0,8,1,3,1954
25,F,White,0,15,4,10,1953
18,M,White,0,5,2,3,1940
10,M,Black,1,7,2,3,1945
2,M,Black,0,12,4,4,1950
22,M,Black,0,24,3,11,1963
1,M,Black,0,67,5,49,1959
6,M,White,0,11,1,1,1980
7,M,Black,0,6,4,2,1956
4,M,Black,1,60,2,50,1959
4,M,Black,1,2,2,0,1960
25,M,White,0,3,1,2,1935
18,M,White,0,37,7,23,1954
22,M,White,0,14,4,7,1945
3,M,Black,0,38,2,29,1959
11,M,Black,0,6,1,1,1973
25,M,White,0,3,1,2,1943
19,M,Hispanic,0,15,3,6,1952
6,M,Black,0,6,3,2,1946
10,M,Black,1,19,2,5,1948
3,M,Black,0,36,1,25,1961
20,F,White,0,10,1,4,1943
2,M,Black,1,49,2,34,1956
16,M,White,0,34,3,15,1970
7,M,Black,0,3,1,2,1952
4,M,White,1,13,3,8,1939
2,F,Black,0,36,6,17,1964
17,M,White,0,14,6,4,1947
2,M,Black,0,4,2,1,1964
10,M,White,1,15,1,4,1968
18,M,Black,0,28,2,11,1960
3,F,Black,0,5,2,3,1962
20,M,White,0,13,2,6,1950
23,M,Black,0,16,3,11,1962
18,M,Black,0,14,2,4,1963
15,M,White,0,4,2,1,1939
4,M,Black,1,11,1,4,1980
11,M,Hispanic,0,18,1,4,1975
4,M,Black,1,9,2,3,1942
4,M,Black,1,1,1,0,1940
20,M,White,0,4,1,1,1973
22,M,White,2,36,1,15,1976
17,M,White,0,25,5,15,1947
22,F,White,0,11,1,5,1956
11,M,Hispanic,0,31,9,13,1969
18,M,Hispanic,0,22,2,13,1951
18,M,White,0,8,2,1,1950
25,M,White,0,43,2,26,1957
4,M,Black,1,72,6,41,1952
25,M,White,0,24,4,12,1949
18,M,Black,0,6,1,3,1950
18,M,White,0,2,1,1,1946
22,F,White,0,27,13,8,1946
17,F,White,0,9,2,5,1962
19,M,White,0,14,1,5,1952
25,M,White,0,4,1,2,1947
16,M,White,0,21,2,13,1951
25,M,White,0,27,4,15,1955
16,F,White,0,1,1,0,1948
1,M,White,0,18,2,12,1945
3,M,Black,0,2,1,1,1959
4,M,White,1,1,1,0,1940
18,M,Black,0,2,2,0,1942
7,M,Black,0,1,1,0,1956
23,M,White,0,1,1,0,1945
4,M,Black,1,13,2,6,1957
2,M,White,0,7,4,2,1953
1,M,Black,0,1,1,0,1950
3,M,Black,0,4,1,2,1951
15,M,White,0,4,1,2,1944
9,F,White,0,1,1,0,1969
20,M,White,0,6,1,4,1962
11,M,White,0,7,6,0,1938
4,M,Black,0,6,5,1,1958
1,M,White,0,5,2,3,1950
6,M,Black,0,2,1,1,1949
9,M,White,0,1,1,0,1931
7,M,White,0,7,1,5,1954
1,M,Black,0,2,2,0,1950
4,M,Black,1,17,4,9,1961
24,M,White,0,3,2,1,1937
3,M,White,0,4,1,2,1937
17,F,Black,0,3,1,2,1957
25,M,White,0,10,1,5,1948
24,M,White,0,8,3,5,1964
24,F,White,0,6,2,1,1970
3,M,Black,0,8,1,4,1944
25,M,White,0,44,7,32,1946
16,M,White,0,13,3,9,1944
25,M,Hispanic,0,9,1,6,1966
3,M,Black,0,8,2,4,1950
10,M,Black,1,8,2,3,1943
22,M,White,0,9,1,5,1942
3,M,Black,0,109,10,75,1943
6,M,Black,0,38,2,23,1970
16,M,Hispanic,0,30,2,21,1943
22,M,White,2,21,1,4,1979
4,M,White,1,8,1,5,1945
10,F,White,1,5,1,1,1956
8,M,White,0,28,1,20,1945
18,M,White,0,8,1,4,1971
3,M,Black,0,19,6,7,1951
25,F,White,0,7,3,3,1948
2,M,Black,1,23,3,13,1951
4,M,White,1,20,1,11,1954
13,M,Hispanic,0,20,1,15,1947
23,M,Black,0,21,4,11,1960
23,F,Black,0,7,1,5,1957
6,M,Black,1,16,2,7,1953
10,M,White,1,52,2,34,1951
4,M,Black,1,23,3,10,1961
10,M,White,1,9,2,1,1982
4,M,White,1,24,3,14,1952
10,M,Black,1,27,5,14,1952
10,M,White,1,24,3,16,1961
4,F,Black,1,24,3,8,1953
1,M,White,1,12,1,9,1964
4,M,Black,1,25,6,8,1963
2,M,Black,0,12,7,2,1961
11,F,Black,0,9,2,3,1961
18,M,White,0,3,1,1,1962
11,M,Black,0,21,2,9,1961
10,F,Hispanic,1,4,1,0,1982
19,M,White,0,4,3,0,1941
12,M,Black,0,1,0,1,1937
2,M,White,0,1,1,0,1939
6,M,Black,0,10,1,8,1963
4,M,Black,1,1,1,0,1943
4,M,White,1,1,1,0,1951
8,M,White,0,2,0,1,1940
24,M,Black,0,1,1,0,1950
7,M,Black,0,1,1,0,1945
13,M,White,0,1,1,0,1946
12,M,White,0,1,0,1,1946
4,M,Black,1,1,1,0,1952
13,M,White,0,1,0,0,1920
11,M,White,0,1,0,0,1952
12,M,White,0,1,1,0,1950
6,M,White,0,2,2,0,1942
6,M,White,0,1,0,0,1935
11,M,White,0,1,1,0,1926
2,M,Black,0,1,1,0,1945
17,M,White,0,2,2,0,1948
20,M,White,0,1,1,0,1946
1,M,White,0,1,0,1,1929
22,M,White,0,1,0,0,1932
10,M,White,1,1,1,0,1928
4,M,White,1,1,1,0,1948
4,M,Hispanic,1,2,2,0,1952
2,M,Black,0,3,1,2,1947
4,M,White,1,1,0,1,1961
16,M,White,0,1,0,1,1928
17,M,White,0,2,1,1,1931
4,M,Black,0,3,2,1,1945
8,M,White,0,1,0,1,1938
3,M,Black,0,10,2,7,1952
5,M,Black,0,4,2,2,1951
23,M,White,0,1,1,0,1942
23,M,White,0,2,2,0,1948
18,M,Black,0,2,2,0,1943
11,M,White,0,1,1,0,1961
3,M,Black,0,1,1,0,1936
10,M,Hispanic,0,1,1,0,1965
16,M,White,0,1,0,1,1939
20,M,White,0,2,0,1,1938
8,M,White,0,1,1,0,1938
7,M,Black,0,5,3,2,1961
18,M,White,0,11,1,7,1942
24,M,White,0,1,0,0,1932
1,M,Black,0,1,1,0,1931
7,M,White,0,1,1,0,1953
4,M,Black,0,7,1,5,1959
14,M,Hispanic,0,3,1,2,1949
6,M,Black,0,7,2,4,1957
19,F,Hispanic,0,9,2,5,1952
2,M,Black,0,1,1,0,1964
2,M,Black,0,7,1,4,1937
3,M,Black,0,4,3,1,1961
18,M,White,0,13,4,5,1954
3,M,White,0,4,2,2,1952
18,M,Black,0,6,1,5,1945
20,M,Black,0,5,1,3,1956
25,M,Black,0,3,1,1,1952
15,F,White,0,2,1,1,1941
13,M,White,0,3,3,0,1942
3,M,Black,0,10,5,5,1946
24,M,Black,0,8,2,3,1945
18,M,White,0,2,1,0,1944
20,M,Hispanic,0,11,0,8,1945
2,M,Black,0,5,1,2,1951
4,M,White,1,7,1,4,1950
3,F,Black,0,4,1,3,1952
25,M,White,0,14,0,10,1932
18,M,White,0,9,1,5,1944
14,M,White,0,10,7,3,1952
2,M,Black,0,6,5,1,1947
24,M,White,0,25,5,14,1945
12,M,Black,0,4,2,1,1937
23,F,White,0,12,4,4,1945
23,F,White,0,16,3,9,1940
7,M,Black,0,9,2,7,1948
17,M,White,0,5,2,3,1945
19,M,White,0,7,1,4,1946
6,M,Black,0,17,3,10,1956
24,M,Hispanic,0,2,1,1,1968
5,M,Black,0,2,1,1,1944
8,M,White,0,9,4,4,1947
10,M,White,1,14,5,8,1953
16,M,White,0,3,1,1,1944
7,M,White,0,2,1,1,1937
14,M,White,0,6,4,1,1944
17,M,White,0,5,3,1,1948
22,M,White,0,13,1,7,1941
17,M,Hispanic,0,10,2,5,1949
25,M,White,0,5,1,4,1934
13,M,White,0,8,1,5,1938
18,M,White,0,11,2,6,1947
23,M,Black,0,24,3,13,1962
1,F,White,0,4,3,1,1951
8,M,White,0,10,1,5,1946
12,F,Hispanic,0,17,1,15,1949
15,M,Black,0,9,1,6,1939
4,M,Black,1,54,3,41,1968
4,M,Black,0,17,12,2,1944
13,M,White,0,4,1,2,1967
24,M,Black,0,17,6,7,1941
20,M,Black,0,18,1,15,1945
14,M,Hispanic,0,5,1,2,1970
25,M,White,0,4,1,2,1977
18,M,White,0,6,2,1,1946
22,M,White,0,8,1,7,1949
19,M,White,0,9,1,4,1951
4,M,Black,1,95,7,63,1970
20,M,White,0,4,1,2,1942
16,M,White,0,19,1,14,1949
14,M,White,0,36,4,26,1949
8,M,Hispanic,0,19,1,9,1969
18,M,Black,0,15,6,4,1944
25,M,White,0,1,1,0,1942
18,M,White,0,1,1,0,1942
1,M,White,0,9,2,6,1947
25,M,Native American/Alaskan Native,0,16,1,11,1969
3,M,Black,0,14,3,8,1962
4,M,Black,0,22,1,15,1950
2,M,Black,0,5,1,3,1948
13,M,Hispanic,0,18,10,6,1945
3,M,Black,0,27,5,17,1953
1,M,White,0,1,0,0,1945
4,M,White,1,34,2,21,1965
23,M,White,0,23,2,9,1947
6,F,Black,0,8,2,5,1943
7,M,Black,0,7,3,2,1946
10,M,Hispanic,1,20,2,16,1951
17,F,White,0,4,1,1,1943
2,M,White,0,7,2,4,1961
22,M,White,0,5,0,2,1950
24,F,White,0,7,0,3,1947
18,M,Black,0,27,5,18,1967
22,M,Hispanic,0,11,3,5,1950
25,M,Black,0,15,5,5,1947
15,M,White,0,29,8,11,1965
15,M,Asian/Pacific,0,5,1,2,1944
4,F,Black,1,5,1,1,1966
18,F,Black,0,5,1,3,1971
23,M,White,0,53,2,28,1950
16,M,White,0,31,4,20,1957
23,M,Hispanic,0,46,7,29,1952
15,M,Black,0,24,5,9,1969
22,M,White,0,17,1,7,1950
16,M,White,0,38,1,16,1971
3,F,Black,1,5,1,3,1951
2,M,Black,0,9,2,4,1954
21,M,Black,0,0,0,0,1959
10,M,Hispanic,1,42,1,23,1964
7,M,Black,0,46,2,28,1970
4,M,Black,1,24,1,16,1946
17,M,White,0,34,2,16,1957
21,F,White,0,19,3,11,1959
22,M,White,0,33,4,20,1953
1,M,White,0,1,1,0,1946
10,F,White,1,4,1,1,1959
17,M,Hispanic,0,14,3,3,1949
22,M,White,0,8,1,5,1949
20,M,Hispanic,0,10,1,6,1949
18,F,White,0,9,1,3,1952
4,M,White,0,4,1,0,1981
3,M,Black,0,15,1,4,1961
18,M,Black,0,32,5,17,1960
23,F,Black,0,17,8,4,1963
6,M,Black,0,43,11,23,1960
13,M,White,0,2,1,0,1948
7,M,White,0,20,1,7,1953
5,F,Black,0,5,1,1,1971
21,M,Black,0,18,1,16,1953
22,M,White,1,21,1,14,1952
25,M,White,0,4,1,1,1981
21,M,Black,0,10,3,1,1950
16,M,White,0,38,1,21,1950
7,M,Black,0,39,8,20,1956
20,M,White,0,9,1,6,1952
19,M,White,0,8,1,2,1953
10,M,White,1,8,1,4,1953
18,M,White,0,8,2,2,1954
18,M,White,0,42,1,28,1948
10,F,Hispanic,1,6,1,5,1952
23,M,White,0,8,1,1,1966
1,M,White,0,8,1,3,1950
19,F,White,0,2,2,0,1947
2,F,Black,0,31,3,16,1959
22,M,Black,0,18,2,9,1954
5,M,White,0,1,1,0,1972
14,M,White,0,27,3,14,1961
5,F,Black,0,11,1,4,1973
10,M,Hispanic,1,17,1,11,1950
20,F,White,0,15,5,6,1961
13,M,Black,0,13,2,7,1953
1,M,White,0,46,2,29,1973
9,M,Black,0,7,2,2,1956
20,M,White,0,12,2,3,1981
21,M,Black,0,23,4,10,1958
1,F,White,0,6,2,1,1954
2,M,White,0,14,2,7,1949
7,M,White,0,2,1,0,1965
1,M,Black,0,33,3,16,1950
18,M,White,0,12,1,6,1956
7,F,White,0,16,1,4,1964
2,M,Black,0,17,3,8,1957
3,M,Black,0,18,1,13,1957
4,F,Black,1,5,2,1,1972
1,F,White,0,4,1,1,1960
19,F,Hispanic,0,9,3,1,1975
16,M,White,0,20,5,10,1956
19,M,Asian/Pacific,0,11,4,1,1978
19,F,White,0,2,1,0,1949
14,M,Hispanic,0,9,2,3,1965
12,F,Hispanic,0,8,1,5,1954
17,M,White,0,15,1,5,1952
9,M,Black,0,10,1,6,1964
5,F,Black,0,42,2,15,1954
3,M,Black,0,11,1,5,1975
21,F,Black,0,45,2,19,1951
20,F,White,0,11,2,3,1952
18,M,Black,0,21,6,5,1958
5,M,White,0,38,2,16,1952
2,M,Black,0,18,5,10,1950
16,M,White,0,22,3,12,1951
2,F,White,0,33,6,17,1953
22,M,White,0,11,4,4,1950
2,M,Black,0,20,2,14,1956
17,F,White,0,13,2,3,1956
17,M,White,0,23,4,4,1979
18,M,Black,0,9,3,3,1958
25,M,White,0,6,1,2,1951
16,M,White,0,16,2,8,1962
20,F,Hispanic,0,10,2,2,1951
19,M,White,0,11,1,7,1951
6,F,Black,0,6,1,3,1960
16,M,Hispanic,0,8,1,3,1953
11,M,Black,0,24,2,15,1956
3,F,Hispanic,0,18,1,5,1980
16,M,Hispanic,0,29,1,16,1952
18,M,White,0,24,1,18,1957
6,M,Black,0,37,4,16,1955
19,M,White,0,6,1,4,1951
3,F,Hispanic,0,17,3,2,1977
5,M,Black,1,60,5,41,1965
8,M,Hispanic,0,34,4,16,1966
1,M,Black,0,8,1,2,1960
1,M,White,0,6,2,3,1952
18,M,Black,0,13,1,5,1955
15,M,White,0,19,3,11,1962
2,F,Hispanic,0,24,5,12,1965
18,F,White,0,17,2,10,1953
22,M,Black,0,45,10,15,1952
4,M,Hispanic,1,10,1,6,1953
23,F,White,0,13,1,4,1955
19,M,White,0,13,1,4,1953
14,M,White,0,19,4,11,1969
3,M,Black,0,15,2,8,1956
9,F,Hispanic,0,12,1,5,1956
3,M,Black,0,8,2,5,1953
25,M,Black,0,14,4,10,1964
9,M,White,0,8,1,3,1954
11,M,White,0,26,2,10,1968
2,M,Black,0,11,2,6,1960
22,M,White,0,26,2,12,1960
12,M,White,0,32,1,19,1969
7,M,White,0,30,2,11,1961
2,M,Black,0,12,2,7,1953
22,M,Black,0,30,7,14,1963
7,M,Black,0,14,2,7,1957
